index,OrderID,Date,Status,Fulfilment,Category,CourierStatus,Qty,Amount,shipstate,shippostalcode,B2B
7723,171-4572240-0683543,4/25/2022,Cancelled,Amazon,kurta,Unshipped,1,696,TAMIL NADU,600015,FALSE
7724,408-2540603-4647560,4/25/2022,Shipped,Amazon,Set,Shipped,1,0,DELHI,110026,FALSE
7725,403-0055389-3109114,4/25/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,654,PUNJAB,143001,FALSE
7726,406-4334612-4081167,4/25/2022,Shipped,Amazon,kurta,Shipped,1,517,TELANGANA,500067,FALSE
7727,408-5949121-8469107,4/25/2022,Shipped,Amazon,kurta,Shipped,1,357,MAHARASHTRA,400614,FALSE
7728,408-0486140-5664352,4/25/2022,Shipped,Amazon,kurta,Shipped,1,484,JAMMU & KASHMIR,180001,FALSE
7729,406-0140331-1031521,4/25/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,626,MAHARASHTRA,402107,FALSE
7730,405-6391092-5781918,4/25/2022,Shipped,Amazon,kurta,Shipped,1,399,MAHARASHTRA,412105,FALSE
7731,171-5344250-6719515,4/25/2022,Cancelled,Amazon,Western Dress,Unshipped,1,859,BIHAR,800013,FALSE
7732,405-7609447-1991562,4/25/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,597,CHHATTISGARH,490020,FALSE
7733,406-2452265-1513953,4/25/2022,Shipped,Amazon,Set,Shipped,1,597,TAMIL NADU,600100,FALSE
7734,406-2579125-9390766,4/25/2022,Cancelled,Merchant,Set,,0,894.29,TELANGANA,500032,FALSE
7735,403-1789240-5812314,4/25/2022,Shipped - Delivered to Buyer,Merchant,Western Dress,Shipped,1,771,KERALA,676317,FALSE
7736,407-1307021-2409927,4/25/2022,Cancelled,Amazon,Set,Cancelled,0,,HARYANA,122011,FALSE
7737,405-2708714-2348302,4/25/2022,Cancelled,Merchant,kurta,,0,,UTTAR PRADESH,201309,FALSE
7738,403-7340491-4568341,4/25/2022,Shipped,Amazon,Set,Shipped,1,696,DELHI,110014,FALSE
7739,404-5616772-1306739,4/25/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,631,UTTAR PRADESH,283202,FALSE
7740,171-1744659-2535518,4/25/2022,Cancelled,Amazon,Set,Unshipped,1,856,DELHI,110091,FALSE
7741,403-8449537-0772311,4/25/2022,Shipped,Amazon,kurta,Shipped,1,399,MAHARASHTRA,411004,FALSE
7742,171-2050164-2199540,4/25/2022,Shipped,Amazon,kurta,Shipped,1,399,MAHARASHTRA,400706,FALSE
7743,406-8395385-1833920,4/25/2022,Shipped,Amazon,Set,Shipped,1,455,KARNATAKA,581111,FALSE
7744,403-2207223-6524321,4/25/2022,Shipped,Amazon,Set,Shipped,1,1338,MAHARASHTRA,422101,FALSE
7745,408-2837347-7859527,4/25/2022,Shipped,Amazon,Set,Shipped,1,635,MAHARASHTRA,411015,FALSE
7746,407-0667443-1717921,4/25/2022,Shipped,Amazon,Western Dress,Shipped,1,899,MAHARASHTRA,411057,FALSE
7747,408-5623489-6129152,4/25/2022,Cancelled,Amazon,kurta,Unshipped,1,549,WEST BENGAL,741101,FALSE
7748,408-1660867-3357966,4/25/2022,Cancelled,Merchant,kurta,,0,452.38,WEST BENGAL,741101,FALSE
7749,171-0011058-1991551,4/25/2022,Cancelled,Amazon,Set,Cancelled,0,,UTTAR PRADESH,201306,FALSE
7750,402-4948105-0168343,4/25/2022,Shipped,Amazon,Set,Shipped,1,824,BIHAR,845454,FALSE
7751,402-7954206-3729142,4/25/2022,Shipped - Returned to Seller,Merchant,Set,Shipped,1,563,MAHARASHTRA,411005,FALSE
7752,171-8865404-1840310,4/25/2022,Shipped,Amazon,Set,Shipped,1,1556,JHARKHAND,825409,FALSE
7753,408-5784231-1303563,4/25/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,376,UTTAR PRADESH,211008,FALSE
7754,171-3207825-4891559,4/25/2022,Shipped,Amazon,Set,Shipped,1,856,DELHI,110091,FALSE
7755,171-6239121-7697946,4/25/2022,Shipped,Amazon,kurta,Shipped,1,442,WEST BENGAL,734014,FALSE
7756,408-7010739-4109944,4/25/2022,Shipped,Amazon,Set,Shipped,1,0,UTTAR PRADESH,201009,FALSE
7757,408-5466030-1982729,4/25/2022,Cancelled,Amazon,kurta,Unshipped,1,442,CHHATTISGARH,491111,FALSE
7758,408-5466030-1982729,4/25/2022,Cancelled,Amazon,kurta,Unshipped,1,459,CHHATTISGARH,491111,FALSE
7759,402-6582710-4402715,4/25/2022,Shipped - Delivered to Buyer,Merchant,Western Dress,Shipped,1,744,KARNATAKA,560043,FALSE
7760,405-8265834-2019552,4/25/2022,Shipped - Delivered to Buyer,Merchant,Western Dress,Shipped,1,885,CHHATTISGARH,495001,FALSE
7761,408-1317794-8753121,4/25/2022,Shipped,Amazon,Ethnic Dress,Shipped,1,783,TELANGANA,500051,FALSE
7762,402-1628835-0370736,4/25/2022,Shipped,Amazon,kurta,Shipped,1,435,KERALA,680620,FALSE
7763,171-3093448-0637949,4/25/2022,Shipped,Amazon,Western Dress,Shipped,1,744,MAHARASHTRA,400063,FALSE
7764,405-9223604-2895505,4/25/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,563,DELHI,110076,FALSE
7765,171-5515279-4859524,4/25/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,345,TAMIL NADU,600099,FALSE
7766,407-6997199-5445962,4/25/2022,Cancelled,Amazon,Top,Unshipped,1,463,KARNATAKA,560100,FALSE
7767,406-9471395-3065105,4/25/2022,Cancelled,Merchant,Top,,0,595.24,UTTAR PRADESH,273008,FALSE
7768,403-8875258-0861106,4/25/2022,Cancelled,Amazon,Top,Unshipped,1,432,CHHATTISGARH,496001,FALSE
7769,408-7785333-6673927,4/25/2022,Shipped,Amazon,kurta,Shipped,1,459,MAHARASHTRA,440014,FALSE
7770,407-1707994-6949137,4/25/2022,Cancelled,Merchant,Set,,0,682.86,UTTAR PRADESH,201301,FALSE
7771,407-8597530-9474761,4/25/2022,Shipped,Amazon,kurta,Shipped,1,318,TAMIL NADU,600013,FALSE
7772,403-5810489-9418712,4/25/2022,Cancelled,Merchant,Set,,0,1306.25,PUNJAB,145001,FALSE
7773,408-8048906-5089913,4/25/2022,Cancelled,Merchant,kurta,,0,,KARNATAKA,560038,FALSE
7774,408-7879608-8045154,4/25/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,442,TAMIL NADU,632406,FALSE
7775,171-1604908-0705945,4/25/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,429,KERALA,691507,FALSE
7776,402-1705505-9627562,4/25/2022,Cancelled,Amazon,kurta,Cancelled,0,,TAMIL NADU,600062,FALSE
7777,403-8392857-7947508,4/25/2022,Shipped,Amazon,Set,Shipped,1,824,MAHARASHTRA,411060,FALSE
7778,407-9879370-8170734,4/25/2022,Shipped,Amazon,Top,Shipped,1,518,UTTAR PRADESH,201301,FALSE
7779,406-4980499-4098707,4/25/2022,Cancelled,Merchant,Set,,0,570.48,TAMIL NADU,643206,FALSE
7780,408-9252782-9305149,4/25/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,549,MANIPUR,795003,FALSE
7781,408-8073171-6266737,4/25/2022,Shipped,Amazon,kurta,Shipped,1,696,ANDHRA PRADESH,534201,FALSE
7782,407-6435686-4771561,4/25/2022,Cancelled,Merchant,kurta,,0,380,TELANGANA,500084,FALSE
7783,405-1599019-9465917,4/25/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,568,UTTAR PRADESH,201304,FALSE
7784,406-9787847-0959538,4/25/2022,Shipped,Amazon,kurta,Shipped,1,329,PUNJAB,141001,FALSE
7785,404-6636573-5455548,4/25/2022,Shipped - Delivered to Buyer,Merchant,Top,Shipped,1,540,HARYANA,121004,FALSE
7786,404-9298001-2951536,4/25/2022,Cancelled,Merchant,Western Dress,,0,708.57,TAMIL NADU,600001,FALSE
7787,405-1717507-4833962,4/25/2022,Shipped - Delivered to Buyer,Merchant,Western Dress,Shipped,1,744,ANDHRA PRADESH,517502,FALSE
7788,402-4953564-6913153,4/25/2022,Shipped,Amazon,kurta,Shipped,1,376,UTTAR PRADESH,226003,FALSE
7789,405-5176426-5997168,4/25/2022,Shipped - Delivered to Buyer,Merchant,Western Dress,Shipped,1,859,ANDHRA PRADESH,517502,FALSE
7790,407-0900806-4985967,4/25/2022,Shipped,Amazon,Set,Shipped,1,788,TAMIL NADU,600028,FALSE
7791,408-6443319-0758746,4/25/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,0,DELHI,110009,FALSE
7792,408-5403441-7458757,4/25/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,280,KARNATAKA,585401,FALSE
7793,405-6291388-0024304,4/25/2022,Shipped,Amazon,Top,Shipped,1,487,HARYANA,121001,FALSE
7794,405-7336575-9141149,4/25/2022,Shipped,Amazon,Top,Shipped,1,432,UTTAR PRADESH,201301,FALSE
7795,402-8374812-1533900,4/25/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,801,MAHARASHTRA,400706,FALSE
7796,408-5989403-9321135,4/25/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,751,HIMACHAL PRADESH,173001,FALSE
7797,402-2723729-9865955,4/25/2022,Shipped,Amazon,Top,Shipped,1,329,PUNJAB,160055,FALSE
7798,404-1576058-9705155,4/25/2022,Shipped,Amazon,kurta,Shipped,1,459,MAHARASHTRA,443201,FALSE
7799,408-3518138-5327563,4/25/2022,Shipped,Amazon,Top,Shipped,1,574,TAMIL NADU,641004,FALSE
7800,408-6209619-9523523,4/25/2022,Shipped,Amazon,Set,Shipped,1,0,WEST BENGAL,734014,FALSE
7801,402-9026235-8061113,4/25/2022,Shipped - Delivered to Buyer,Merchant,Western Dress,Shipped,1,625,PUNJAB,144001,FALSE
7802,406-9769754-1485105,4/25/2022,Shipped - Delivered to Buyer,Merchant,Western Dress,Shipped,1,744,MAHARASHTRA,421503,FALSE
7803,406-9769754-1485105,4/25/2022,Shipped - Delivered to Buyer,Merchant,Western Dress,Shipped,1,807,MAHARASHTRA,421503,FALSE
7804,406-2702697-8148340,4/25/2022,Shipped,Amazon,Western Dress,Shipped,1,859,GUJARAT,382470,FALSE
7805,406-2702697-8148340,4/25/2022,Shipped,Amazon,Western Dress,Shipped,1,744,GUJARAT,382470,FALSE
7806,403-0469881-6300300,4/25/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,562,HARYANA,136027,FALSE
7807,403-4558218-0772359,4/25/2022,Shipped,Amazon,kurta,Shipped,1,429,TELANGANA,500050,FALSE
7808,403-0134236-8177171,4/25/2022,Shipped,Amazon,Set,Shipped,1,737,TAMIL NADU,600018,FALSE
7809,405-5222062-0412345,4/25/2022,Cancelled,Amazon,Blouse,Unshipped,1,665,KARNATAKA,560068,FALSE
7810,403-3681649-8382750,4/25/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,626,TAMIL NADU,637215,FALSE
7811,405-6771850-3991520,4/25/2022,Shipped - Returned to Seller,Merchant,Set,Shipped,1,1432,HARYANA,121002,FALSE
7812,405-6771850-3991520,4/25/2022,Shipped - Returned to Seller,Merchant,Set,Shipped,1,939,HARYANA,121002,FALSE
7813,402-0667616-7389104,4/25/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,363,TAMIL NADU,642109,FALSE
7814,402-5226959-4678731,4/25/2022,Shipped,Amazon,kurta,Shipped,1,348,TELANGANA,500090,FALSE
7815,403-1915867-2893140,4/25/2022,Shipped,Amazon,Set,Shipped,1,1463,HIMACHAL PRADESH,173214,FALSE
7816,408-6804479-3975507,4/25/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,597,UTTARAKHAND,248008,FALSE
7817,403-0750699-0900330,4/25/2022,Shipped,Amazon,Set,Shipped,1,788,TAMIL NADU,600042,FALSE
7818,402-7034678-5885166,4/25/2022,Cancelled,Merchant,Top,,0,294.29,DELHI,110067,FALSE
7819,406-9361752-3525155,4/25/2022,Shipped,Amazon,kurta,Shipped,1,499,WEST BENGAL,743428,FALSE
7820,408-1661237-6612360,4/25/2022,Shipped,Amazon,kurta,Shipped,1,685,ODISHA,768028,FALSE
7821,407-5717197-8449915,4/25/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,1115,UTTAR PRADESH,201301,FALSE
7822,404-1768484-5028357,4/25/2022,Shipped,Amazon,Set,Shipped,1,1388,WEST BENGAL,713212,FALSE
7823,403-4656197-3577941,4/25/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,459,KARNATAKA,560064,FALSE
7824,408-2230557-6356369,4/25/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,459,MAHARASHTRA,400060,FALSE
7825,406-9498231-3250718,4/25/2022,Shipped,Amazon,Set,Shipped,1,571,ODISHA,751019,FALSE
7826,406-6430447-7286747,4/25/2022,Shipped,Amazon,Set,Shipped,1,571,ODISHA,751019,FALSE
7827,407-2739881-9645957,4/25/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,999,KERALA,673101,FALSE
7828,408-2450759-1507566,4/25/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,696,HARYANA,123029,FALSE
7829,404-9070014-1865926,4/25/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,824,UTTAR PRADESH,201009,FALSE
7830,404-7905053-5058761,4/25/2022,Cancelled,Amazon,Set,Cancelled,0,,UTTAR PRADESH,201009,FALSE
7831,171-6065838-3637902,4/25/2022,Shipped,Amazon,Set,Shipped,1,833,MAHARASHTRA,400614,FALSE
7832,404-4316254-8289930,4/25/2022,Shipped - Returned to Seller,Merchant,Set,Shipped,1,680,MAHARASHTRA,411047,FALSE
7833,406-4968714-2842734,4/25/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,259,TAMIL NADU,600045,FALSE
7834,406-4968714-2842734,4/25/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,295,TAMIL NADU,600045,FALSE
7835,406-4968714-2842734,4/25/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,291,TAMIL NADU,600045,FALSE
7836,406-4968714-2842734,4/25/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,376,TAMIL NADU,600045,FALSE
7837,407-5538424-8438721,4/25/2022,Shipped,Amazon,Set,Shipped,1,666,GUJARAT,395006,FALSE
7838,402-2148630-9541104,4/25/2022,Shipped,Amazon,Top,Shipped,1,625,DELHI,110085,FALSE
7839,407-4556909-0340342,4/25/2022,Cancelled,Merchant,kurta,,0,927.62,KARNATAKA,560068,FALSE
7840,407-6782877-6865109,4/25/2022,Cancelled,Merchant,Set,,0,,UTTARAKHAND,249204,FALSE
7841,407-3018043-2440315,4/25/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,399,ANDHRA PRADESH,530043,FALSE
7842,403-0144503-2333939,4/25/2022,Shipped,Amazon,Set,Shipped,1,824,HARYANA,122101,FALSE
7843,402-3191850-5042765,4/25/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,499,MAHARASHTRA,400606,FALSE
7844,408-6966999-5593149,4/25/2022,Cancelled,Merchant,Western Dress,,0,708.57,TELANGANA,506002,FALSE
7845,171-6354914-5481168,4/25/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,353,MAHARASHTRA,421204,FALSE
7846,171-9847820-6253910,4/25/2022,Shipped,Amazon,kurta,Shipped,1,442,MAHARASHTRA,411016,FALSE
7847,404-3481782-1580360,4/25/2022,Shipped,Amazon,Western Dress,Shipped,1,885,MAHARASHTRA,411017,FALSE
7848,171-2970447-8318736,4/25/2022,Shipped,Amazon,Western Dress,Shipped,1,690,TELANGANA,500070,FALSE
7849,171-2970447-8318736,4/25/2022,Shipped,Amazon,Western Dress,Shipped,1,899,TELANGANA,500070,FALSE
7850,171-9392337-0642759,4/25/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,499,GUJARAT,390009,FALSE
7851,404-2928558-6573944,4/25/2022,Shipped,Amazon,kurta,Shipped,1,486,TAMIL NADU,635204,FALSE
7852,406-6260398-8191528,4/25/2022,Shipped,Amazon,Set,Shipped,1,824,TAMIL NADU,600042,FALSE
7853,171-9819195-2028324,4/25/2022,Shipped,Amazon,Top,Shipped,1,463,GUJARAT,380054,FALSE
7854,404-3621516-6103540,4/25/2022,Shipped,Amazon,kurta,Shipped,1,524,ANDHRA PRADESH,532127,FALSE
7855,406-6056953-4196359,4/25/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,654,UTTAR PRADESH,229406,FALSE
7856,402-8249323-7057946,4/25/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,759,HARYANA,122002,FALSE
7857,402-8806443-2757122,4/25/2022,Shipped - Delivered to Buyer,Merchant,Western Dress,Shipped,1,771,TELANGANA,505001,FALSE
7858,402-8806443-2757122,4/25/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,999,TELANGANA,505001,FALSE
7859,402-7949484-2893123,4/25/2022,Shipped,Amazon,Set,Shipped,1,1432,TELANGANA,505001,FALSE
7860,402-3702528-3825169,4/25/2022,Shipped,Amazon,kurta,Shipped,1,399,KARNATAKA,570030,FALSE
7861,404-7798681-3795500,4/25/2022,Cancelled,Amazon,kurta,Cancelled,0,,ANDHRA PRADESH,532127,FALSE
7862,403-5031937-2584303,4/25/2022,Shipped,Amazon,Set,Shipped,1,573,PUNJAB,144001,FALSE
7863,407-1160176-9483513,4/25/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,376,KARNATAKA,583227,FALSE
7864,405-0987097-9910704,4/25/2022,Cancelled,Merchant,Set,,0,634.29,DELHI,110043,FALSE
7865,408-0780714-2609931,4/25/2022,Shipped,Amazon,Set,Shipped,1,696,MAHARASHTRA,400068,FALSE
7866,407-1789232-2845142,4/25/2022,Shipped,Amazon,Top,Shipped,1,309,GUJARAT,392140,FALSE
7867,407-1789232-2845142,4/25/2022,Shipped,Amazon,Top,Shipped,1,432,GUJARAT,392140,FALSE
7868,403-4568993-7790754,4/25/2022,Shipped,Amazon,kurta,Shipped,1,376,MAHARASHTRA,400004,FALSE
7869,402-6311821-6669161,4/25/2022,Shipped,Amazon,Set,Shipped,1,1388,KERALA,682034,FALSE
7870,406-9337167-3378733,4/25/2022,Shipped - Delivered to Buyer,Merchant,Western Dress,Shipped,1,999,KARNATAKA,560076,FALSE
7871,406-1598605-3713144,4/25/2022,Cancelled,Amazon,Set,Cancelled,0,,TAMIL NADU,600042,FALSE
7872,403-0573010-2397915,4/25/2022,Cancelled,Merchant,Set,,0,,UTTAR PRADESH,229406,FALSE
7873,406-2150300-4933130,4/25/2022,Shipped,Amazon,Set,Shipped,1,563,NAGALAND,797115,FALSE
7874,408-5769876-3207532,4/25/2022,Shipped - Delivered to Buyer,Merchant,Western Dress,Shipped,1,771,ANDHRA PRADESH,524201,FALSE
7875,402-0287552-4337110,4/25/2022,Shipped,Amazon,kurta,Shipped,1,442,KARNATAKA,577501,FALSE
7876,408-1431470-2562727,4/25/2022,Cancelled,Amazon,Set,Cancelled,0,,MAHARASHTRA,400068,FALSE
7877,403-8998140-2629150,4/25/2022,Shipped,Amazon,Set,Shipped,1,666,MEGHALAYA,793010,FALSE
7878,405-7752450-7079562,4/25/2022,Cancelled,Amazon,Set,Cancelled,0,,TAMIL NADU,621712,FALSE
7879,407-1545045-9268305,4/25/2022,Shipped,Amazon,Set,Shipped,1,737,MAHARASHTRA,411021,FALSE
7880,408-0535291-3976349,4/25/2022,Shipped,Amazon,Set,Shipped,1,799,TAMIL NADU,642004,FALSE
7881,402-7620991-2098739,4/25/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,1186,KARNATAKA,560037,FALSE
7882,405-3316450-7890709,4/25/2022,Shipped,Amazon,Top,Shipped,1,599,DELHI,110086,FALSE
7883,404-6242154-3466751,4/25/2022,Shipped,Amazon,kurta,Shipped,1,399,KARNATAKA,560037,FALSE
7884,408-6561851-7993926,4/25/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,0,KARNATAKA,560008,FALSE
7885,406-7864816-7068312,4/25/2022,Shipped,Amazon,Top,Shipped,1,493,MAHARASHTRA,411014,FALSE
7886,402-5108099-4292344,4/25/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,1133,TAMIL NADU,629003,FALSE
7887,408-7294080-2196323,4/25/2022,Cancelled,Amazon,Top,Cancelled,0,,KARNATAKA,560043,FALSE
7888,406-4143079-6879507,4/25/2022,Shipped,Amazon,Set,Shipped,1,1112,KARNATAKA,560070,FALSE
7889,402-4995759-5219515,4/25/2022,Shipped,Amazon,kurta,Shipped,1,399,TAMIL NADU,625002,FALSE
7890,404-1313264-5107554,4/25/2022,Cancelled,Amazon,kurta,Cancelled,0,,TAMIL NADU,635204,FALSE
7891,407-1988483-9693951,4/25/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,462,MAHARASHTRA,400050,FALSE
7892,407-5347415-3480369,4/25/2022,Shipped,Amazon,kurta,Shipped,1,435,KERALA,691011,FALSE
7893,407-1335699-3194717,4/25/2022,Shipped,Amazon,Top,Shipped,1,518,TELANGANA,500091,FALSE
7894,408-5167481-5958744,4/25/2022,Cancelled,Amazon,Top,Cancelled,0,,KARNATAKA,560043,FALSE
7895,407-3013059-7271539,4/25/2022,Cancelled,Merchant,kurta,,0,358.1,TELANGANA,500026,FALSE
7896,406-8858945-5912362,4/25/2022,Cancelled,Amazon,Set,Unshipped,1,1112,KARNATAKA,560070,FALSE
7897,405-1377425-4566707,4/25/2022,Cancelled,Merchant,Top,,0,,TAMIL NADU,600119,FALSE
7898,408-1330168-8889941,4/25/2022,Shipped,Amazon,Set,Shipped,1,0,MAHARASHTRA,400005,FALSE
7899,408-3091761-3237107,4/25/2022,Shipped,Amazon,Set,Shipped,1,696,BIHAR,800007,FALSE
7900,408-5071961-8504364,4/25/2022,Shipped,Amazon,Set,Shipped,1,495,TELANGANA,501218,FALSE
7901,404-8709681-4046742,4/25/2022,Shipped,Amazon,kurta,Shipped,1,487,GOA,403706,FALSE
7902,403-4076889-8177954,4/25/2022,Shipped,Amazon,kurta,Shipped,1,376,TELANGANA,500058,FALSE
7903,403-6569588-1463564,4/25/2022,Cancelled,Merchant,Set,,0,,ANDHRA PRADESH,518001,FALSE
7904,404-9273211-0724339,4/25/2022,Shipped - Delivered to Buyer,Merchant,Ethnic Dress,Shipped,1,388,MAHARASHTRA,411060,FALSE
7905,408-4133166-0881938,4/25/2022,Cancelled,Amazon,Set,Cancelled,0,,UTTAR PRADESH,221005,FALSE
7906,404-7544673-6835568,4/25/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,597,ANDHRA PRADESH,520012,FALSE
7907,403-6176534-4289937,4/25/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,399,RAJASTHAN,301705,FALSE
7908,407-9291560-4621913,4/25/2022,Shipped,Amazon,Set,Shipped,1,1133,New Delhi,110085,FALSE
7909,403-8088257-0561937,4/25/2022,Cancelled,Merchant,Set,,0,722.86,ODISHA,770014,FALSE
7910,406-2491791-6013901,4/25/2022,Cancelled,Merchant,Set,,0,634.29,MAHARASHTRA,400601,FALSE
7911,407-1206906-0489158,4/25/2022,Shipped,Amazon,Set,Shipped,1,968,UTTAR PRADESH,201306,FALSE
7912,408-0668071-9582735,4/25/2022,Shipped,Amazon,Top,Shipped,1,339,WEST BENGAL,700068,FALSE
7913,171-2558524-7975525,4/25/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,759,ANDHRA PRADESH,518001,FALSE
7914,404-6150185-3971559,4/25/2022,Shipped,Amazon,Top,Shipped,1,463,GOA,403002,FALSE
7915,171-6892828-5031524,4/25/2022,Shipped,Amazon,kurta,Shipped,1,533,WEST BENGAL,700156,FALSE
7916,408-9529971-4202735,4/25/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,459,WEST BENGAL,700153,FALSE
7917,406-1369623-1984362,4/25/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,824,HARYANA,122001,FALSE
7918,405-0541915-1709132,4/25/2022,Shipped,Amazon,kurta,Shipped,1,533,GUJARAT,390003,FALSE
7919,402-2037607-9985917,4/25/2022,Shipped,Amazon,Top,Shipped,1,751,MAHARASHTRA,421203,FALSE
7920,408-0195330-7953974,4/25/2022,Cancelled,Merchant,Western Dress,,0,785.71,HARYANA,122001,FALSE
7921,171-7872012-5057163,4/25/2022,Shipped - Delivered to Buyer,Merchant,Western Dress,Shipped,1,744,MAHARASHTRA,400078,FALSE
7922,407-2993447-2560362,4/25/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,487,MAHARASHTRA,400076,FALSE
7923,406-1011046-1461128,4/25/2022,Shipped,Amazon,Top,Shipped,1,487,TELANGANA,502278,FALSE
7924,403-2046030-4436348,4/25/2022,Shipped,Amazon,Set,Shipped,1,968,KARNATAKA,586101,FALSE
7925,171-8973686-2544304,4/25/2022,Shipped,Amazon,kurta,Shipped,1,353,ANDHRA PRADESH,517501,FALSE
7926,407-7322720-5141101,4/25/2022,Shipped,Amazon,kurta,Shipped,1,517,ASSAM,781316,FALSE
7927,408-8004298-7821109,4/25/2022,Cancelled,Amazon,Western Dress,Unshipped,1,690,TELANGANA,500084,FALSE
7928,402-2364179-6505153,4/25/2022,Shipped,Amazon,kurta,Shipped,1,442,MAHARASHTRA,421301,FALSE
7929,402-7160245-1790764,4/25/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,442,TAMIL NADU,600023,FALSE
7930,404-0666105-3601963,4/25/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,517,HARYANA,122004,FALSE
7931,403-3438283-2311545,4/25/2022,Shipped,Amazon,kurta,Shipped,1,329,ODISHA,753010,FALSE
7932,402-9675767-5767500,4/25/2022,Shipped,Amazon,Top,Shipped,1,665,MAHARASHTRA,440025,FALSE
7933,402-7828274-2156354,4/25/2022,Shipped,Amazon,Top,Shipped,1,518,WEST BENGAL,700066,FALSE
7934,407-6366747-8833902,4/25/2022,Shipped - Returned to Seller,Merchant,kurta,Shipped,1,475,TELANGANA,502001,FALSE
7935,404-7312759-1481951,4/25/2022,Cancelled,Merchant,kurta,,0,492.38,HARYANA,122004,FALSE
7936,403-5691079-7476362,4/25/2022,Cancelled,Amazon,Set,Cancelled,0,,TELANGANA,500089,FALSE
7937,407-4583976-8433933,4/25/2022,Shipped,Amazon,kurta,Shipped,1,399,KERALA,686665,FALSE
7938,171-4882181-2459562,4/25/2022,Cancelled,Amazon,Set,Unshipped,1,1112,CHHATTISGARH,495001,FALSE
7939,408-2363994-9624316,4/25/2022,Shipped,Amazon,Set,Shipped,1,0,HIMACHAL PRADESH,175131,FALSE
7940,403-8097722-0010763,4/25/2022,Shipped,Amazon,Set,Shipped,1,595,WEST BENGAL,731101,FALSE
7941,403-0443983-6033938,4/25/2022,Shipped,Amazon,Set,Shipped,1,357,TELANGANA,500089,FALSE
7942,402-6652330-6817942,4/25/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,1399,TELANGANA,505001,FALSE
7943,405-1478438-4790741,4/25/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,495,DELHI,110052,FALSE
7944,408-6720635-0721949,4/25/2022,Shipped,Amazon,kurta,Shipped,1,459,TAMIL NADU,641041,FALSE
7945,404-4240153-4636302,4/25/2022,Shipped,Amazon,Set,Shipped,1,788,MAHARASHTRA,421204,FALSE
